t_minus_t0_M,FastEMRIWaveforms_delta_h20_real_over_nu,FastEMRIWaveforms_delta_h20_imag_over_nu,effective_0PN_delta_h20_real_over_nu,effective_0PN_delta_h20_imag_over_nu,FastEMRIWaveforms_delta_h30_real_over_nu,FastEMRIWaveforms_delta_h30_imag_over_nu,effective_0PN_delta_h30_real_over_nu,effective_0PN_delta_h30_imag_over_nu
199972274429.03992,0.17725915808271508,-6.403890459250771e-19,0.023769352038175186,0.0,9.545134553425396e-25,1.3006110074959886e-07,0.0,1.9829874101540435e-10
199972274442.09314,0.17726105888533988,-6.403888273250512e-19,0.023769352126934717,0.0,9.362564925426872e-25,1.3007649440316497e-07,0.0,1.9829874290674436e-10
199972274455.10318,0.1772629539043531,-6.403884908520612e-19,0.02376935221540075,0.0,9.161048707186763e-25,1.3009186259524573e-07,0.0,1.9829874479183043e-10
199972274468.07013,0.1772648431465803,-6.403880258890254e-19,0.023769352303573688,0.0,8.941252106950693e-25,1.3010720529457277e-07,0.0,1.9829874667067105e-10
199972274480.99417,0.17726672663330753,-6.403874223451895e-19,0.02376935239145472,0.0,8.703841332964155e-25,1.3012252246987778e-07,0.0,1.982987485432917e-10
199972274493.8754,0.17726860437862077,-6.403866706539735e-19,0.023769352479044836,0.0,8.449482593473166e-25,1.301378140898924e-07,0.0,1.9829875040971317e-10
199972274506.71402,0.17727047640385324,-6.403857617619855e-19,0.02376935256634521,0.0,8.178842096722803e-25,1.3015308012334829e-07,0.0,1.9829875226996082e-10
199972274519.5101,0.17727234271951856,-6.403846871311106e-19,0.023769352653356262,0.0,7.892586050959117e-25,1.3016832053897718e-07,0.0,1.982987541240433e-10
199972274532.26382,0.17727420335061053,-6.403834387186063e-19,0.023769352740079353,0.0,7.591380664427569e-25,1.3018353530551065e-07,0.0,1.982987559719898e-10
199972274544.9753,0.17727605830406765,-6.403820089911187e-19,0.023769352826515294,0.0,7.275892145373815e-25,1.3019872439168047e-07,0.0,1.9829875781381746e-10
199972274557.64474,0.1772779076013114,-6.403803908974936e-19,0.023769352912665062,0.0,6.946786702043462e-25,1.3021388776621819e-07,0.0,1.9829875964954726e-10
199972274570.27222,0.1772797512601709,-6.403785778738839e-19,0.02376935299852964,0.0,6.604730542681933e-25,1.302290253978556e-07,0.0,1.9829876147920024e-10
199972274582.85788,0.17728158929487778,-6.403765638397803e-19,0.023769353084110042,0.0,6.250389875535429e-25,1.3024413725532424e-07,0.0,1.982987633027976e-10
199972274595.4019,0.17728342172330366,-6.40374343184695e-19,0.023769353169407037,0.0,5.884430908848805e-25,1.3025922330735593e-07,0.0,1.9829876512035616e-10
199972274607.90436,0.17728524855972078,-6.403719107705181e-19,0.02376935325442163,0.0,5.507519850868473e-25,1.302742835226822e-07,0.0,1.982987669318969e-10
199972274620.36542,0.17728706981841993,-6.403692619223365e-19,0.023769353339154604,0.0,5.120322909839238e-25,1.302893178700348e-07,0.0,1.9829876873743699e-10
199972274632.78525,0.17728888552458202,-6.403663924046129e-19,0.02376935342360734,0.0,4.723506294007351e-25,1.303043263181454e-07,0.0,1.9829877053700553e-10
199972274645.16394,0.1772906956816702,-6.403632984666575e-19,0.023769353507780245,0.0,4.31773621161822e-25,1.303193088357456e-07,0.0,1.9829877233061116e-10
199972274657.50168,0.17729250031853377,-6.403599767609099e-19,0.023769353591674695,0.0,3.9036788709174787e-25,1.3033426539156712e-07,0.0,1.982987741182835e-10
199972274669.79855,0.17729429944229688,-6.403564244170754e-19,0.023769353675291288,0.0,3.482000480150737e-25,1.3034919595434166e-07,0.0,1.9829877590003506e-10
199972274682.0547,0.17729609307097788,-6.403526389793339e-19,0.023769353758630818,0.0,3.053367247563387e-25,1.3036410049280078e-07,0.0,1.982987776758828e-10
199972274694.27026,0.17729788122261705,-6.403486184193359e-19,0.023769353841694672,0.0,2.618445381401756e-25,1.3037897897567632e-07,0.0,1.982987794458562e-10
199972274706.44543,0.17729966391527702,-6.403443611304943e-19,0.023769353924483632,0.0,2.177901089910527e-25,1.3039383137169978e-07,0.0,1.98298781209972e-10
199972274718.58026,0.1773014411561526,-6.403398659505447e-19,0.02376935400699829,0.0,1.7324005813360337e-25,1.3040865764960292e-07,0.0,1.9829878296824304e-10
199972274730.6749,0.17730321297060514,-6.4033513208440375e-19,0.02376935408923965,0.0,1.2826100639236536e-25,1.3042345777811736e-07,0.0,1.982987847206904e-10
199972274742.72952,0.17730497936949832,-6.403301591798634e-19,0.023769354171209088,0.0,8.291957459190191e-26,1.3043823172597482e-07,0.0,1.9829878646734344e-10
199972274754.74423,0.17730674037097596,-6.403249472671657e-19,0.023769354252907007,0.0,3.7282383556774835e-26,1.3045297946190693e-07,0.0,1.982987882082107e-10
199972274766.71918,0.17730849598957096,-6.403194967824644e-19,0.02376935433433458,0.0,-8.58394588847832e-27,1.3046770095464536e-07,0.0,1.9829878994331746e-10
199972274778.65442,0.17731024623620034,-6.403138085653967e-19,0.023769354415492022,0.0,-5.461279291922103e-26,1.304823961729218e-07,0.0,1.9829879167266804e-10
199972274790.5502,0.17731199113633828,-6.403078837939354e-19,0.023769354496381297,0.0,-1.0073753671098955e-25,1.3049706508546793e-07,0.0,1.9829879339630435e-10
199972274802.4066,0.17731373069730624,-6.403017240860575e-19,0.02376935457700261,0.0,-1.4689155643912345e-25,1.3051170766101537e-07,0.0,1.9829879511423094e-10
199972274814.22372,0.1773154649409866,-6.4029533138565955e-19,0.023769354657357154,0.0,-1.9300823127915853e-25,1.3052632386829582e-07,0.0,1.982987968264729e-10
199972274826.00174,0.17731719387837275,-6.402887080456547e-19,0.023769354737445514,0.0,-2.390209404064591e-25,1.3054091367604098e-07,0.0,1.9829879853304288e-10
199972274837.74075,0.17731891752411244,-6.402818567721373e-19,0.023769354817268877,0.0,-2.8486306299648705e-25,1.3055547705298242e-07,0.0,1.982988002339662e-10
199972274849.44092,0.17732063590015268,-6.402747806015745e-19,0.02376935489682784,0.0,-3.3046797822468015e-25,1.3057001396785196e-07,0.0,1.9829880192925558e-10
199972274861.10233,0.17732234901390115,-6.40267482985439e-19,0.0237693549761234,0.0,-3.7576906526647615e-25,1.305845243893811e-07,0.0,1.9829880361893217e-10
199972274872.7251,0.17732405688370412,-6.402599676808963e-19,0.023769355055156136,0.0,-4.206997032973371e-25,1.3059900828630163e-07,0.0,1.9829880530300828e-10
199972274884.30945,0.17732575952792914,-6.402522387896937e-19,0.02376935513392784,0.0,-4.651932714926284e-25,1.3061346562734516e-07,0.0,1.9829880698152233e-10
199972274895.8554,0.17732745695767885,-6.402443007869242e-19,0.023769355212438305,0.0,-5.0918314902788335e-25,1.3062789638124338e-07,0.0,1.9829880865446968e-10
199972274907.36316,0.17732914919136045,-6.402361584506188e-19,0.023769355290688927,0.0,-5.526027150784454e-25,1.3064230051672794e-07,0.0,1.9829881032188015e-10
199972274918.8328,0.17733083624375753,-6.402278169067727e-19,0.02376935536868049,0.0,-5.953853488198449e-25,1.3065667800253054e-07,0.0,1.9829881198377047e-10
199972274930.26447,0.1773325181260255,-6.402192816270898e-19,0.023769355446413988,0.0,-6.374644294274511e-25,1.3067102880738282e-07,0.0,1.9829881364016183e-10
199972274941.6583,0.17733419485663005,-6.402105583689349e-19,0.02376935552389001,0.0,-6.787733360767238e-25,1.306853529000165e-07,0.0,1.982988152910667e-10
199972274953.0144,0.17733586645041108,-6.402016532248038e-19,0.02376935560110955,0.0,-7.192454479431015e-25,1.3069965024916313e-07,0.0,1.9829881693650627e-10
199972274964.33292,0.1773375329222259,-6.401925726007856e-19,0.0237693556780734,0.0,-7.588141442020219e-25,1.3071392082355456e-07,0.0,1.9829881857649743e-10
199972274975.61395,0.1773391942869516,-6.401833232107999e-19,0.023769355754782544,0.0,-7.974128040289423e-25,1.3072816459192228e-07,0.0,1.9829882021106133e-10
199972274986.85764,0.17734085056313395,-6.401739120522431e-19,0.023769355831237585,0.0,-8.349748065992403e-25,1.3074238152299808e-07,0.0,1.9829882184021048e-10
199972274998.06412,0.17734250175838517,-6.401643464841886e-19,0.023769355907439695,0.0,-8.714335310884333e-25,1.3075657158551355e-07,0.0,1.9829882346397016e-10
199972275009.23346,0.17734414789128744,-6.401546340987512e-19,0.02376935598338928,0.0,-9.067223566719e-25,1.3077073474820044e-07,0.0,1.982988250823489e-10
199972275020.36584,0.1773457889731383,-6.401447828209392e-19,0.023769356059087535,0.0,-9.407746625250974e-25,1.3078487097979032e-07,0.0,1.982988266953721e-10
199972275031.46136,0.17734742502621362,-6.401348007963721e-19,0.023769356134535236,0.0,-9.735238278234638e-25,1.3079898024901497e-07,0.0,1.9829882830305643e-10
199972275042.52017,0.17734905606184787,-6.401246965183103e-19,0.023769356209733188,0.0,-1.0049032317424368e-24,1.3081306252460595e-07,0.0,1.9829882990541884e-10
199972275053.54233,0.17735068209139054,-6.401144787589791e-19,0.02376935628468197,0.0,-1.0348462534574695e-24,1.3082711777529499e-07,0.0,1.98298831502472e-10
199972275064.528,0.17735230312986391,-6.40104156541693e-19,0.023769356359382782,0.0,-1.063286272143953e-24,1.3084114596981373e-07,0.0,1.9829883309424115e-10
199972275075.47736,0.17735391919962495,-6.400937391116112e-19,0.023769356433836406,0.0,-1.0901566669773855e-24,1.308551470768939e-07,0.0,1.982988346807431e-10
199972275086.3904,0.17735553030476017,-6.400832360966791e-19,0.02376935650804325,0.0,-1.1153908171331475e-24,1.3086912106526709e-07,0.0,1.982988362619865e-10
199972275097.26733,0.17735713646766466,-6.400726572676618e-19,0.023769356582004495,0.0,-1.1389221017867306e-24,1.30883067903665e-07,0.0,1.9829883783799656e-10
199972275108.10825,0.1773587376961153,-6.400620127480121e-19,0.023769356655720733,0.0,-1.1606839001135337e-24,1.3089698756081934e-07,0.0,1.982988394087859e-10
199972275118.9133,0.17736033401254692,-6.400513128173258e-19,0.023769356729193152,0.0,-1.1806095912890073e-24,1.309108800054617e-07,0.0,1.9829884097437976e-10
199972275129.68256,0.1773619254247694,-6.400405681016318e-19,0.023769356802422353,0.0,-1.198632554488589e-24,1.309247452063238e-07,0.0,1.9829884253479087e-10
199972275140.41617,0.1773635119479312,-6.400297894232433e-19,0.023769356875409115,0.0,-1.2146861688877166e-24,1.309385831321373e-07,0.0,1.982988440900362e-10
199972275151.11423,0.17736509359719904,-6.400189878453559e-19,0.02376935694815404,0.0,-1.228703813661835e-24,1.3095239375163387e-07,0.0,1.9829884564012817e-10
199972275161.7769,0.17736667039142331,-6.400081746429768e-19,0.023769357020658313,0.0,-1.2406188679863606e-24,1.3096617703354514e-07,0.0,1.982988471850923e-10
199972275172.40424,0.1773682423348119,-6.399973614249494e-19,0.02376935709292233,0.0,-1.2503647110367572e-24,1.3097993294660288e-07,0.0,1.9829884872493683e-10
199972275182.9964,0.17736980945358222,-6.399865598785498e-19,0.023769357164947272,0.0,-1.2578747219884444e-24,1.3099366145953864e-07,0.0,1.982988502596872e-10
199972275193.5535,0.17737137175197307,-6.399757820679686e-19,0.023769357236733752,0.0,-1.2630826313033295e-24,1.3100736254188006e-07,0.0,1.9829885178935596e-10
199972275204.07565,0.1773729292489306,-6.399650398412776e-19,0.023769357308282536,0.0,-1.2671183642914772e-24,1.3102103884742634e-07,0.0,1.9829885331396003e-10
199972275214.56296,0.17737448195616423,-6.399543439466323e-19,0.023769357379594434,0.0,-1.2710777753320035e-24,1.310346928524125e-07,0.0,1.9829885483351633e-10
199972275225.01553,0.17737602988908913,-6.399437045143997e-19,0.023769357450670235,0.0,-1.2749619234925355e-24,1.310483245283385e-07,0.0,1.982988563480417e-10
199972275235.43353,0.17737757306313767,-6.399331313421019e-19,0.02376935752151073,0.0,-1.2787718678406924e-24,1.3106193384670436e-07,0.0,1.9829885785755301e-10
199972275245.81702,0.1773791114900873,-6.399226339232504e-19,0.023769357592116697,0.0,-1.282508667444108e-24,1.3107552077901002e-07,0.0,1.9829885936206703e-10
199972275256.16614,0.1773806451854014,-6.399122214006236e-19,0.02376935766248895,0.0,-1.286173381370399e-24,1.3108908529675549e-07,0.0,1.9829886086160083e-10
199972275266.481,0.17738217416456104,-6.399019025954451e-19,0.023769357732628064,0.0,-1.2897670686871994e-24,1.3110262737144065e-07,0.0,1.9829886235616679e-10
199972275276.7617,0.1773836984357147,-6.398916860602022e-19,0.02376935780253504,0.0,-1.2932907884621283e-24,1.311161469745656e-07,0.0,1.9829886384578623e-10
199972275287.00836,0.17738521802172386,-6.398815799342302e-19,0.02376935787221067,0.0,-1.296745599762813e-24,1.311296440776303e-07,0.0,1.9829886533047596e-10
199972275297.2211,0.177386732927091,-6.398715921686064e-19,0.023769357941655533,0.0,-1.300132561656879e-24,1.3114311865213467e-07,0.0,1.982988668102485e-10
199972275307.40002,0.17738824317103505,-6.398617303091228e-19,0.02376935801087064,0.0,-1.3034527332119514e-24,1.3115657066957874e-07,0.0,1.9829886828512512e-10
199972275317.54526,0.17738974876543911,-6.398520016464834e-19,0.023769358079856365,0.0,-1.3067071734956578e-24,1.311700001014624e-07,0.0,1.9829886975511404e-10
199972275327.65692,0.17739124972955764,-6.398424131235898e-19,0.023769358148613914,0.0,-1.309896941575618e-24,1.3118340691928574e-07,0.0,1.9829887122024075e-10
199972275337.73508,0.17739274606794597,-6.398329714807122e-19,0.023769358217143672,0.0,-1.3130230965194642e-24,1.3119679109454864e-07,0.0,1.9829887268051366e-10
199972275347.77988,0.1773942377998898,-6.398236830706918e-19,0.023769358285446636,0.0,-1.3160866973948149e-24,1.3121015259875114e-07,0.0,1.9829887413595387e-10
199972275357.7914,0.17739572493733147,-6.398145540030796e-19,0.02376935835352339,0.0,-1.3190888032693019e-24,1.3122349140339324e-07,0.0,1.9829887558657392e-10
199972275367.7698,0.17739720749222712,-6.398055901002993e-19,0.02376935842137473,0.0,-1.322030473210546e-24,1.3123680747997483e-07,0.0,1.9829887703239073e-10
199972275377.71518,0.17739868548391347,-6.397967968575038e-19,0.02376935848900165,0.0,-1.3249127662861749e-24,1.3125010079999594e-07,0.0,1.9829887847342546e-10
199972275387.6276,0.17740015892069433,-6.397881795562313e-19,0.023769358556404347,0.0,-1.3277367415638123e-24,1.3126337133495656e-07,0.0,1.982988799096822e-10
199972275397.50723,0.17740162781825444,-6.397797431575901e-19,0.023769358623584202,0.0,-1.3305034581110848e-24,1.3127661905635663e-07,0.0,1.982988813411906e-10
199972275407.35413,0.17740309218860964,-6.397714923710585e-19,0.02376935869054141,0.0,-1.333213974995619e-24,1.3128984393569614e-07,0.0,1.9829888276795473e-10
199972275417.16843,0.17740455204378894,-6.397634316352837e-19,0.023769358757276964,0.0,-1.3358693512850359e-24,1.313030459444751e-07,0.0,1.9829888418999577e-10
199972275426.95026,0.17740600740321052,-6.39755565082262e-19,0.023769358823791664,0.0,-1.3384706460469657e-24,1.3131622505419344e-07,0.0,1.9829888560733066e-10
199972275436.6997,0.17740745827524693,-6.397478966409712e-19,0.023769358890086287,0.0,-1.3410189183490307e-24,1.3132938123635118e-07,0.0,1.982988870199761e-10
199972275446.41684,0.17740890467197104,-6.397404299592713e-19,0.02376935895616104,0.0,-1.343515227258857e-24,1.3134251446244828e-07,0.0,1.982988884279363e-10
199972275456.1018,0.17741034660915933,-6.397331684088416e-19,0.02376935902201731,0.0,-1.3459606318440706e-24,1.3135562470398463e-07,0.0,1.9829888983124096e-10
199972275465.75476,0.1774117841026043,-6.397261151081606e-19,0.02376935908765568,0.0,-1.348356191172296e-24,1.3136871193246038e-07,0.0,1.9829889122990264e-10
199972275475.3757,0.17741321716073274,-6.397192729615789e-19,0.023769359153076368,0.0,-1.3507029643111598e-24,1.3138177611937538e-07,0.0,1.982988926239256e-10
199972275484.9648,0.17741464579936647,-6.397126445890416e-19,0.023769359218280738,0.0,-1.3530020103282847e-24,1.3139481723622967e-07,0.0,1.9829889401333932e-10
199972275494.52216,0.1774160700269576,-6.39706232400278e-19,0.023769359283269,0.0,-1.3552543882913e-24,1.3140783525452315e-07,0.0,1.9829889539814792e-10
199972275504.04788,0.1774174898630512,-6.397000385129008e-19,0.02376935934804233,0.0,-1.3574611572678266e-24,1.3142083014575588e-07,0.0,1.9829889677837681e-10
199972275513.54208,0.1774189053198222,-6.396940648402909e-19,0.023769359412601335,0.0,-1.3596233763254949e-24,1.3143380188142784e-07,0.0,1.9829889815403866e-10
199972275523.00482,0.17742031640576256,-6.396883130741918e-19,0.023769359476946406,0.0,-1.3617421045319255e-24,1.3144675043303892e-07,0.0,1.9829889952514184e-10
199972275532.43625,0.17742172313676924,-6.396827846431811e-19,0.023769359541078526,0.0,-1.3638184009547461e-24,1.3145967577208914e-07,0.0,1.9829890089170749e-10
199972275541.83643,0.17742312552505776,-6.396774807611881e-19,0.023769359604998104,0.0,-1.3658533246615818e-24,1.3147257787007855e-07,0.0,1.9829890225374396e-10
199972275551.20554,0.1774245235865555,-6.396724024015767e-19,0.023769359668706514,0.0,-1.3678479347200583e-24,1.3148545669850702e-07,0.0,1.9829890361128089e-10
199972275560.54355,0.17742591732610932,-6.396675503539815e-19,0.02376935973220337,0.0,-1.3698032901978003e-24,1.3149831222887457e-07,0.0,1.9829890496430978e-10
199972275569.8507,0.17742730676707294,-6.39662925121224e-19,0.023769359795490438,0.0,-1.3717204501624325e-24,1.315111444326812e-07,0.0,1.9829890631286848e-10
199972275579.12704,0.1774286919143191,-6.396585270522493e-19,0.02376935985856793,0.0,-1.3736004736815825e-24,1.3152395328142685e-07,0.0,1.9829890765696137e-10
199972275588.37265,0.17743007278013093,-6.396543562538899e-19,0.023769359921436438,0.0,-1.3754444198228733e-24,1.3153673874661152e-07,0.0,1.982989089966012e-10
199972275597.58765,0.17743144938421068,-6.396504125995561e-19,0.023769359984096936,0.0,-1.3772533476539319e-24,1.3154950079973515e-07,0.0,1.9829891033180867e-10
199972275606.77216,0.17743282173516942,-6.396466957860444e-19,0.02376936004655005,0.0,-1.3790283162423823e-24,1.3156223941229778e-07,0.0,1.982989116625968e-10
199972275615.92624,0.1774341898416293,-6.396432053012388e-19,0.02376936010879634,0.0,-1.3807703846558504e-24,1.3157495455579933e-07,0.0,1.982989129889781e-10
199972275625.05002,0.1774355537233375,-6.396399404000555e-19,0.023769360170836407,0.0,-1.382480611961963e-24,1.3158764620173984e-07,0.0,1.9829891431096504e-10
199972275634.1436,0.17743691338894355,-6.39636900164461e-19,0.023769360232671066,0.0,-1.3841600572283424e-24,1.316003143216192e-07,0.0,1.9829891562857494e-10
199972275643.20706,0.17743826885081412,-6.396340834678059e-19,0.023769360294301278,0.0,-1.385809779522617e-24,1.3161295888693747e-07,0.0,1.9829891694182836e-10
199972275652.24054,0.17743962012503645,-6.396314889800438e-19,0.02376936035572726,0.0,-1.3874308379124104e-24,1.3162557986919458e-07,0.0,1.9829891825073004e-10
199972275661.24408,0.17744096721658983,-6.396291151988733e-19,0.02376936041694999,0.0,-1.3890242914653478e-24,1.3163817723989051e-07,0.0,1.982989195553006e-10
