t_minus_t0_M,NRHybSur3dq8_CCE_delta_h20_real_over_nu,NRHybSur3dq8_CCE_delta_h20_imag_over_nu,SEOBNRv5EHM_delta_h20_real_over_nu,SEOBNRv5EHM_delta_h20_imag_over_nu,NRHybSur3dq8_CCE_delta_h30_real_over_nu,NRHybSur3dq8_CCE_delta_h30_imag_over_nu,SEOBNRv5EHM_delta_h30_real_over_nu,SEOBNRv5EHM_delta_h30_imag_over_nu
1704960.0,0.016988769217808834,0.0,0.017200524949253625,1.0174380808959503e-28,0.0,3.5733208122013675e-06,1.3312027775604574e-30,3.474008352756564e-06
1705200.0,0.017015963487984027,0.0,0.017228749128288395,8.131067891243803e-29,0.0,3.5853981698674367e-06,1.1492717312938616e-28,3.486052070880088e-06
1705440.0,0.017043281921682026,0.0,0.01725710573322521,8.75089334114952e-29,0.0,3.597558794308525e-06,1.3312027775604574e-30,3.498181294271888e-06
1705680.0,0.01707072565557972,0.0,0.017285595894109506,7.234954444621967e-29,0.0,3.6098042195413946e-06,1.3312027775604574e-30,3.510396987661497e-06
1705920.0,0.017098294184143225,0.0,0.01731422075591943,6.688925814180586e-29,0.0,3.622134411153894e-06,1.3312027775604574e-30,3.5227002105755007e-06
1706160.0,0.017125988550045657,0.0,0.017342981478779055,1.1316799336244187e-28,0.0,3.634549919221793e-06,-1.1226476757426524e-28,3.535091951761581e-06
1706400.0,0.017153812288689785,0.0,0.017371879236774364,1.1970485393043956e-28,0.0,3.647052961028921e-06,1.3312027775604574e-30,3.5475730933844063e-06
1706640.0,0.017181765639465225,0.0,0.01740091521768671,1.1310609790590433e-28,0.0,3.659644232323635e-06,1.3312027775604574e-30,3.5601445712029178e-06
1706880.0,0.017209847451814517,0.0,0.017430090624451607,1.0707084464621213e-28,0.0,3.6723237550575015e-06,1.3312027775604574e-30,3.572807477903457e-06
1707120.0,0.017238060060886025,0.0,0.017459406676379245,1.2659262977948492e-28,0.0,3.6850929292823205e-06,1.3312027775604574e-30,3.585562936367299e-06
1707360.0,0.01726640606134687,0.0,0.01748886460857753,1.392331716900395e-28,0.0,3.6979530076693207e-06,1.3312027775604574e-30,3.5984119424618723e-06
1707600.0,0.017294885503344022,0.0,0.01751846567090391,1.320989028058674e-28,0.0,3.710905248930897e-06,1.3312027775604574e-30,3.6113554455951066e-06
1707840.0,0.01732349914605898,0.0,0.017548211128559282,1.1175679859930649e-28,0.0,3.7239500597319708e-06,1.3312027775604574e-30,3.6243945307596562e-06
1708080.0,0.01735224759393172,0.0,0.017578102263832236,6.132098366769852e-29,0.0,3.7370880894329326e-06,1.3312027775604574e-30,3.6375304042263366e-06
1708320.0,0.01738113350464915,0.0,0.017608140376591256,1.2787668391330793e-28,0.0,3.7503214391290436e-06,1.3312027775604574e-30,3.650764207972222e-06
1708560.0,0.017410158345591346,0.0,0.017638326783119065,1.0158173022253713e-28,0.0,3.7636510559847373e-06,1.3312027775604574e-30,3.664096967823273e-06
1708800.0,0.017439321445582218,0.0,0.017668662815680976,1.7995531428265678e-29,0.0,3.777076977054946e-06,1.3312027775604574e-30,3.6775297556286797e-06
1709040.0,0.017468624409266713,0.0,0.01769914982404861,-9.214947393333218e-29,0.0,3.790600998680544e-06,1.3312027775604574e-30,3.6910638107680394e-06
1709280.0,0.017498069878216633,0.0,0.017729789176926757,-3.261218136050675e-29,0.0,3.80422451745849e-06,1.3312027775604574e-30,3.7047004154024785e-06
1709520.0,0.017527658452366847,0.0,0.017760582261421763,-6.323304637078781e-29,0.0,3.817948295397908e-06,1.1492717312938616e-28,3.718440725128218e-06
1709760.0,0.017557391107071257,0.0,0.017791530481943495,-3.693435298092765e-29,0.0,3.831773296227087e-06,1.3312027775604574e-30,3.7322858423695545e-06
1710000.0,0.01758726819673152,0.0,0.017822635260862935,-8.798592275782898e-29,0.0,3.8457006768682645e-06,1.1492717312938616e-28,3.746237012342821e-06
1710240.0,0.017617292635414106,0.0,0.017853898040386895,-7.690010698592083e-29,0.0,3.859732330757909e-06,1.3312027775604574e-30,3.760295612598144e-06
1710480.0,0.017647466127752566,0.0,0.017885320283096796,-1.09832504814213e-28,0.0,3.873868770420766e-06,1.3312027775604574e-30,3.7744629531475284e-06
1710720.0,0.01767778826882511,0.0,0.017916903470764068,-1.0918470589135976e-28,0.0,3.888111022891357e-06,1.3312027775604574e-30,3.7887402239221437e-06
1710960.0,0.017708260034016432,0.0,0.017948649103980165,-7.949197661454515e-29,0.0,3.902460891965843e-06,1.3312027775604574e-30,3.803128678591456e-06
1711200.0,0.017738884939115115,0.0,0.017980558703874314,-1.1962468302009678e-28,0.0,3.916919644472719e-06,1.3312027775604574e-30,3.8176297414195836e-06
1711440.0,0.017769663982969402,0.0,0.018012633813617014,-1.2516968998411403e-28,0.0,3.9314880392622455e-06,1.3312027775604574e-30,3.832244872798856e-06
1711680.0,0.017800597479896294,0.0,0.01804487599774969,-9.635095364774012e-29,0.0,3.946167584867341e-06,1.3312027775604574e-30,3.846975401941161e-06
1711920.0,0.017831685932141052,0.0,0.018077286841127246,-8.226171496138106e-29,0.0,3.960959639917574e-06,1.3312027775604574e-30,3.861822620330942e-06
1712160.0,0.017862933099456874,0.0,0.01810986794990796,-1.5093719762753491e-28,0.0,3.975865936032848e-06,1.3312027775604574e-30,3.876787985019565e-06
1712400.0,0.017894340522822766,0.0,0.018142620953568778,-1.0636897639430754e-28,0.0,3.9908871485806256e-06,1.3312027775604574e-30,3.891873077426684e-06
1712640.0,0.01792590745721751,0.0,0.018175547505219318,-3.5434024188116203e-29,0.0,4.006024508590807e-06,1.3312027775604574e-30,3.907079388909139e-06
1712880.0,0.01795763615130059,0.0,0.018208649280348738,-2.862783555509855e-29,0.0,4.021280566402993e-06,1.3312027775604574e-30,3.922408301247215e-06
1713120.0,0.01798952910891858,0.0,0.018241927976829064,-7.929198955817449e-29,0.0,4.0366559888386455e-06,1.3312027775604574e-30,3.937861301560092e-06
1713360.0,0.018021587633945294,0.0,0.01827538531695371,-2.945030412633921e-29,0.0,4.0521514913395275e-06,1.3312027775604574e-30,3.953440056192968e-06
1713600.0,0.018053812886866263,0.0,0.01830902304877988,-6.200024301587844e-29,0.0,4.067769879367103e-06,1.3312027775604574e-30,3.969146220565895e-06
1713840.0,0.018086205817700013,0.0,0.01834284294516399,-5.587924393883411e-30,0.0,4.083512262392297e-06,1.3312027775604574e-30,3.984981315775081e-06
1714080.0,0.018118768625100208,0.0,0.01837684680296001,1.2862453149211696e-31,0.0,4.0993795262068985e-06,1.3312027775604574e-30,4.0009468756540644e-06
1714320.0,0.018151504332772544,0.0,0.018411036444609244,3.3561953894240137e-29,0.0,4.115373640929796e-06,1.3312027775604574e-30,4.017044629441222e-06
1714560.0,0.01818441239437138,0.0,0.018445413720207866,4.562726089585733e-29,0.0,4.131496386126029e-06,1.3312027775604574e-30,4.033276393646687e-06
1714800.0,0.018217494756659836,0.0,0.018479980507194245,-2.813288034752449e-29,0.0,4.1477492457993856e-06,1.3312027775604574e-30,4.049643861850327e-06
1715040.0,0.01825075469861828,0.0,0.018514738709264927,-1.1624260784255269e-28,0.0,4.164133615164805e-06,1.3312027775604574e-30,4.06614865309804e-06
1715280.0,0.018284192896681144,0.0,0.01854969025704488,-8.459740541107113e-29,0.0,4.180650836491627e-06,1.3312027775604574e-30,4.082792555608789e-06
1715520.0,0.01831781072197624,0.0,0.018584837110534113,-6.366272683021578e-29,0.0,4.197303595735698e-06,1.3312027775604574e-30,4.099577518140389e-06
1715760.0,0.018351610364726892,0.0,0.018620181259826406,-1.0314877502727128e-28,0.0,4.21409330565514e-06,1.3312027775604574e-30,4.116505418695677e-06
1716000.0,0.01838559366004429,0.0,0.01865572472382446,-8.618136435597869e-29,0.0,4.231020509943853e-06,1.3312027775604574e-30,4.133578011642651e-06
1716240.0,0.01841976316772287,0.0,0.018691469550199683,-1.1978271778919285e-28,0.0,4.248088077630853e-06,1.3312027775604574e-30,4.1507971529307325e-06
1716480.0,0.01845411908762643,0.0,0.018727417817724197,-1.8550127731745676e-28,0.0,4.265298181081143e-06,1.3312027775604574e-30,4.168164906859343e-06
1716720.0,0.018488663639047043,0.0,0.018763571637893824,-2.111142703784133e-28,0.0,4.282651996203484e-06,1.3312027775604574e-30,4.185683343248819e-06
1716960.0,0.018523400649230293,0.0,0.018799933154003124,-2.2986981891552276e-28,0.0,4.30015068588785e-06,1.3312027775604574e-30,4.2033543843538234e-06
1717200.0,0.01855833025871821,0.0,0.018836504540411872,-2.0208217370098457e-28,0.0,4.317797338207207e-06,1.3312027775604574e-30,4.221179982097581e-06
1717440.0,0.018593454028439087,0.0,0.01887328800447918,-2.559568047793551e-28,0.0,4.335593825494591e-06,1.3312027775604574e-30,4.239162307852653e-06
1717680.0,0.0186287748362428,0.0,0.018910285788888814,-2.6281930967176207e-28,0.0,4.353541353365355e-06,1.3312027775604574e-30,4.257303618730689e-06
1717920.0,0.01866429537381093,0.0,0.018947500171361892,-2.7150019743781764e-28,0.0,4.37164216494578e-06,1.3312027775604574e-30,4.2756060334776075e-06
1718160.0,0.018700016567619257,0.0,0.01898493346347993,-4.732614946995981e-28,0.0,4.38989843239973e-06,1.3312027775604574e-30,4.294071630759957e-06
1718400.0,0.018735940461485235,0.0,0.019022588012031487,-4.705711977432637e-28,0.0,4.408312610073438e-06,1.3312027775604574e-30,4.3127026961253565e-06
1718640.0,0.018772068811336095,0.0,0.019060466201778172,-4.458202203528687e-28,0.0,4.426885769107528e-06,1.3312027775604574e-30,4.331501668013063e-06
1718880.0,0.018808406291798405,0.0,0.01909857045594192,-3.3398163284020885e-28,0.0,4.445621069511144e-06,1.3312027775604574e-30,4.350470881136889e-06
1719120.0,0.0188449523695233,0.0,0.01913690323487179,-3.20234730884501e-28,0.0,4.464520315037645e-06,1.3312027775604574e-30,4.369612575359446e-06
1719360.0,0.01888170888341987,0.0,0.019175467036745705,-2.595704612625375e-28,0.0,4.483585242096524e-06,1.3312027775604574e-30,4.388929164338639e-06
1719600.0,0.018918680601273954,0.0,0.019214264400513468,-3.931704705329485e-28,0.0,4.502818768302005e-06,1.3312027775604574e-30,4.408423266648465e-06
1719840.0,0.018955868591015296,0.0,0.019253297907176545,-2.9356252737173877e-28,0.0,4.522223274915425e-06,1.3312027775604574e-30,4.428097446519582e-06
1720080.0,0.018993274771348326,0.0,0.01929257017855742,-2.4773802746932073e-28,0.0,4.541800728108969e-06,1.3312027775604574e-30,4.4479541382903475e-06
1720320.0,0.01903090051899593,0.0,0.01933208387741043,-1.5496844973973417e-28,0.0,4.561552890388539e-06,1.3312027775604574e-30,4.467995905076898e-06
1720560.0,0.0190687508076457,0.0,0.019371841710336415,-1.4459336712409382e-28,0.0,4.5814834396120455e-06,1.3312027775604574e-30,4.488225551807496e-06
1720800.0,0.019106827112560065,0.0,0.01941184642978016,-2.069057137919471e-28,0.0,4.601594811225907e-06,1.3312027775604574e-30,4.508645884331356e-06
1721040.0,0.01914513004688692,0.0,0.019452100833089084,-9.7690747787181e-29,0.0,4.621888322820595e-06,1.3312027775604574e-30,4.529259560589159e-06
1721280.0,0.019183663626611554,0.0,0.01949260776215719,-3.0940188808397776e-29,0.0,4.642366918962652e-06,1.3312027775604574e-30,4.550069320350251e-06
1721520.0,0.019222431012254564,0.0,0.019533370106186283,2.2569747170740766e-29,0.0,4.663034212503396e-06,1.3312027775604574e-30,4.571078167268265e-06
1721760.0,0.01926143456858659,0.0,0.01957439080428947,9.050551143830177e-29,0.0,4.68389257179688e-06,1.3312027775604574e-30,4.592289161790791e-06
1722000.0,0.019300674769401463,0.0,0.01961567284495211,9.482026669480831e-29,0.0,4.7049432990767675e-06,1.3312027775604574e-30,4.613705212263939e-06
1722240.0,0.01934015603327033,0.0,0.01965721926534467,-1.7524580785988248e-29,0.0,4.726190556498124e-06,1.3312027775604574e-30,4.635329266158514e-06
1722480.0,0.019379882079420638,0.0,0.019699033153881586,-7.548386951001426e-30,0.0,4.747637265338246e-06,1.3312027775604574e-30,4.657164545821929e-06
1722720.0,0.019419854376235453,0.0,0.019741117653324945,1.9077003555146727e-30,0.0,4.769285821466415e-06,1.3312027775604574e-30,4.6792143801316544e-06
1722960.0,0.01946007447644521,0.0,0.01978347596069094,-3.1801644916757377e-29,0.0,4.791138680592215e-06,1.3312027775604574e-30,4.701481953664295e-06
1723200.0,0.019500546447740547,0.0,0.019826111326363215,-8.869815823956021e-29,0.0,4.8131996128344255e-06,1.3312027775604574e-30,4.723970455132962e-06
1723440.0,0.01954127516641309,0.0,0.01986902705646628,-1.2347209939461936e-28,0.0,4.835471996742301e-06,1.3312027775604574e-30,4.746683351048765e-06
1723680.0,0.01958226075307848,0.0,0.019912226516377543,-1.5127592824770355e-28,0.0,4.857957684057124e-06,1.3312027775604574e-30,4.7696242595971125e-06
1723920.0,0.019623505740189628,0.0,0.019955713131069273,-1.7088948423138075e-28,0.0,4.88066085667524e-06,1.3312027775604574e-30,4.792796665810218e-06
1724160.0,0.019665015469017944,0.0,0.01999949038413599,-3.4176388969180456e-28,0.0,4.903584634658236e-06,1.3312027775604574e-30,4.816204034372709e-06
1724400.0,0.019706792869955615,0.0,0.020043561820046765,-2.610192519530237e-28,0.0,4.926731918536873e-06,1.3312027775604574e-30,4.839850109544051e-06
1724640.0,0.019748839410347656,0.0,0.02008793104801026,-2.057363686035529e-28,0.0,4.950106507492528e-06,1.3312027775604574e-30,4.863738823015081e-06
1724880.0,0.01979115823049027,0.0,0.020132601742708423,-2.032237646817766e-28,0.0,4.9737116444716625e-06,1.3312027775604574e-30,4.887873985939492e-06
1725120.0,0.019833754537612838,0.0,0.020177577643312596,-2.7726500367510166e-28,0.0,4.997551075872754e-06,2.2852314348121186e-28,4.912259375896333e-06
1725360.0,0.01987663076056396,0.0,0.02022286255571565,-2.47967108659008e-28,0.0,5.021627698110936e-06,2.2852314348121186e-28,4.936899053887442e-06
1725600.0,0.01991978903772116,0.0,0.02026846035673613,4.520957071965068e-29,0.0,5.04594622157546e-06,2.2852314348121186e-28,4.961797295314177e-06
1725840.0,0.019963233943752882,0.0,0.020314374995154996,2.456347459658304e-28,0.0,5.07051006686884e-06,1.3312027775604574e-30,4.986958270588948e-06
1726080.0,0.020006969283326147,0.0,0.020360610490839127,2.1402615552770795e-30,0.0,5.095322006161905e-06,1.3312027775604574e-30,5.012386092835701e-06
1726320.0,0.02005099787473721,0.0,0.02040717093696408,1.8172910169268855e-28,0.0,5.120387257111563e-06,2.2852314348121186e-28,5.038085204852297e-06
1726560.0,0.02009532293898603,0.0,0.02045406050467049,6.529773064424075e-29,0.0,5.145709809430756e-06,1.3312027775604574e-30,5.064060262889845e-06
1726800.0,0.02013994916081336,0.0,0.020501283444306018,-2.7802005543671865e-28,0.0,5.1712928463229995e-06,1.3312027775604574e-30,5.090315819480222e-06
1727040.0,0.0201848799804343,0.0,0.02054884408459067,-3.6573322125946405e-28,0.0,5.197140428657065e-06,-2.2586073792609094e-28,5.116856394589426e-06
1727280.0,0.02023011842680776,0.0,0.02059674683521954,-3.5813418159506423e-28,0.0,5.223258301875478e-06,-2.2586073792609094e-28,5.143686825168508e-06
1727520.0,0.020275668971448457,0.0,0.020644996191709536,-6.68024172889659e-28,0.0,5.249649702622927e-06,2.2852314348121186e-28,5.170812191682371e-06
1727760.0,0.02032153613453694,0.0,0.02069359673684479,-6.939599221650897e-28,0.0,5.2763186123881215e-06,1.3312027775604574e-30,5.1982374711935315e-06
1728000.0,0.02036772293361726,0.0,0.020742553140020183,-6.373169725840063e-28,0.0,5.303270323829485e-06,1.3312027775604574e-30,5.225967629597676e-06
1728240.0,0.02041423311908322,0.0,0.020791870160289935,-7.4646353135379325e-28,0.0,5.3305101152631075e-06,1.3312027775604574e-30,5.254007988106113e-06
1728480.0,0.020461072298105717,0.0,0.0208415526515584,-8.748845425188424e-28,0.0,5.358041230154036e-06,1.3312027775604574e-30,5.28236410284671e-06
1728720.0,0.020508244145778967,0.0,0.020891605564020335,-1.0694141798085668e-27,0.0,5.385869067858978e-06,1.3312027775604574e-30,5.311041418143527e-06
1728960.0,0.020555751987148832,0.0,0.020942033943764867,-9.214263983389966e-28,0.0,5.413999366981782e-06,1.3312027775604574e-30,5.3400454015813665e-06
1729200.0,0.02060360092603383,0.0,0.020992842936452705,-1.0118878925755459e-27,0.0,5.442436446464833e-06,-2.2586073792609094e-28,5.369381898157469e-06
1729440.0,0.020651796233182078,0.0,0.021044037792801853,-1.1877044484355582e-27,0.0,5.471185080423312e-06,-2.2586073792609094e-28,5.399056988946744e-06
1729680.0,0.020700341793565807,0.0,0.021095623869962946,-1.2455810967727202e-27,0.0,5.500251774975857e-06,1.3312027775604574e-30,5.429076641032245e-06
1729920.0,0.020749240729581897,0.0,0.021147606631525852,-1.2949516527470736e-27,0.0,5.529641233524066e-06,-2.2586073792609094e-28,5.4594469025484605e-06
1730160.0,0.020798500262011153,0.0,0.02119999165206622,-1.0636324266672658e-27,0.0,5.5593586539065806e-06,-2.2586073792609094e-28,5.490174241597597e-06
1730400.0,0.020848124968468756,0.0,0.021252784622845265,-9.674917897763005e-28,0.0,5.589410434420244e-06,2.2852314348121186e-28,5.521265324007365e-06
1730640.0,0.020898117506909807,0.0,0.021305991352978653,-1.0319750792151758e-27,0.0,5.6198023738957585e-06,-2.2586073792609094e-28,5.552726699839888e-06
1730880.0,0.020948484391530936,0.0,0.021359617770082898,-1.2839274470951517e-27,0.0,5.650539663740939e-06,1.3312027775604574e-30,5.584565065526578e-06
1731120.0,0.02099923227200952,0.0,0.021413669925836917,-1.386418998742179e-27,0.0,5.681629048276879e-06,4.557150841848633e-28,5.616787569802566e-06
1731360.0,0.021050363795643318,0.0,0.02146815400175297,-1.4012014333655509e-27,0.0,5.7130770917080725e-06,2.2852314348121186e-28,5.649401530283782e-06
1731600.0,0.02110188478846839,0.0,0.021523076310138597,-1.117526834141254e-27,0.0,5.744889239603194e-06,-2.2586073792609094e-28,5.682414162840225e-06
1731840.0,0.02115380190250746,0.0,0.021578443295742517,-1.212438162182726e-27,0.0,5.777072359973505e-06,-2.2586073792609094e-28,5.71583293829778e-06
1732080.0,0.021206120707882876,0.0,0.021634261542496445,-1.1537065162972865e-27,0.0,5.809634189448212e-06,1.3312027775604574e-30,5.749665793353851e-06
1732320.0,0.02125884482295126,0.0,0.02169053777906614,-1.2184676162623245e-27,0.0,5.842579963927143e-06,2.2852314348121186e-28,5.783920765648089e-06
1732560.0,0.021311981644578367,0.0,0.021747278879658268,-1.4118669373627502e-27,0.0,5.875917538907774e-06,4.557150841848633e-28,5.818605827397836e-06
1732800.0,0.021365537592870524,0.0,0.02180449186710206,-1.4180981286994833e-27,0.0,5.909654698986396e-06,-4.530526786297423e-28,5.853729310743402e-06
1733040.0,0.02141951788286415,0.0,0.02186218392073347,-1.3504902339524822e-27,0.0,5.943798015533325e-06,1.3312027775604574e-30,5.889300023119438e-06
1733280.0,0.021473926907351903,0.0,0.021920362381460494,-1.237743226221459e-27,0.0,5.978354694893077e-06,1.3312027775604574e-30,5.925326809601569e-06
1733520.0,0.02152877446553906,0.0,0.021979034752757955,-1.0123124702094793e-27,0.0,6.01333388515619e-06,-4.530526786297423e-28,5.961818546327635e-06
1733760.0,0.021584065525513455,0.0,0.022038208705728896,-4.828621340871445e-28,0.0,6.048743099196201e-06,-4.530526786297423e-28,5.9987845959983115e-06
1734000.0,0.0216398045893901,0.0,0.02209789208785619,-3.0317393612403095e-28,0.0,6.084589195385313e-06,-4.530526786297423e-28,6.036234732590693e-06
1734240.0,0.021696000708128223,0.0,0.022158092927375278,-1.2909013092882058e-28,0.0,6.120882393756289e-06,1.3312027775604574e-30,6.074178720735307e-06
1734480.0,0.02175266134202681,0.0,0.022218819434763594,-2.192774466097102e-28,0.0,6.157630612973353e-06,-4.530526786297423e-28,6.112626463166273e-06
1734720.0,0.021809791067561722,0.0,0.02228008001047968,-6.188566498205526e-29,0.0,6.1948422933298045e-06,1.3312027775604574e-30,6.151588456528833e-06
1734960.0,0.021867397491160463,0.0,0.022341883254002062,-7.976971380646169e-28,0.0,6.232526716750299e-06,1.3312027775604574e-30,6.191075603376201e-06
